submissiondate	today	tablet_id	duration	respondent_id	respondent_id2	hhwtp	hhpay	hhstove	treatc	treatc2	a_resp	a_noresp	g_char_today	g_char_yest	g_char_dby	g_char_3days	g_char_week	g_c1_comments	g_c2_wtp	g_c2_neighbors	g_c2_others	g_c3_neighbors	g_c3_family	g_c3_friends	g_c3_other	g_stove	g_stove_other	g_stove_other_0	g_stove_other_1	g_stove_other_2	g_stove_other_3	g_stove_other_4	g_stove_other_97	g_stovetype	g_c4_save_jiko	g_c4_spend_jiko	g_c4_spend_jikokoa	g_jikokoa	g_c5_2_usage	g_c5_noshow	g_c5_gone	g_c5_returned	g_c5_other	g_c5_buynew	g_c5_1_sold_why	g_c5_1_sold_amt	g_c5_1_sold_money	g_c5_2_buynew	g_c5_buywhen	g_c5_buyno	g_c5_buyno_1	g_c5_buyno_2	g_c5_buyno_3	g_c5_buyno_4	g_c5_buyno_5	g_c5_buyno_6	g_c5_buyno_7	g_c5_buyno_97	g_c5_buymore	g_c4_save_jiko2	g_c4_spend_jiko2	g_c4_spend_jikokoa2	g_c5_5_savespend	g_c5_5_savespend_1	g_c5_5_savespend_2	g_c5_5_savespend_3	g_c5_5_savespend_4	g_c5_5_savespend_5	g_c5_5_savespend_6	g_c5_5_savespend_7	g_c5_5_savespend_8	g_c5_5_savespend_9	g_c5_5_savespend_10	g_c5_5_savespend_11	g_c5_5_savespend_12	g_c5_5_savespend_13	g_c5_5_savespend_99	g_c5_5_savespend_97	g_c5_5_savespend_detail	g_c5_5_save	g_c5_sellconsider	g_c5_2_sellamt	g_c5_2_sellwho	g_c5_jiko	g_c5_3_work	g_c5_3_usage	g_c5_3_jikokoa	g_c5_3_jikokoa_1	g_c5_3_jikokoa_2	g_c5_3_jikokoa_3	g_c5_3_jikokoa_4	g_c5_3_jikokoa_5	g_c5_3_jikokoa_6	g_c5_3_jikokoa_7	g_c5_3_jikokoa_8	g_c5_3_jikokoa_96	g_c5_3_jikoko_other	g_c5_3_oldjiko	g_c5_3_oldjiko_amt	g_c5_4_payjikokoa	g_c5_4_money	g_c5_4_theft	g_c5_4_migration	g_c5_4_benefits	g_c5_4_benefits_1	g_c5_4_benefits_3	g_c5_4_benefits_4	g_c5_4_benefits_5	g_c5_4_benefits_6	g_c5_4_benefits_7	g_c5_4_benefits_97	g_c5_4_benefits_99	g_c5_4_costs	g_c5_4_recom	g_c5_4_payhow	g_c5_4_payhow_11	g_c5_4_payhow_12	g_c5_4_payhow_13	g_c5_4_payhow_21	g_c5_4_payhow_22	g_c5_4_payhow_23	g_c5_4_payhow_31	g_c5_4_payhow_32	g_c5_4_payhow_33	g_c5_4_payhow_34	g_c5_4_payhow_35	g_c5_4_payhow_97	g_c5_4_payhow_more	g_c5_6_taste	g_c5_6_value	g_c5_6_broken	g_c5_6_proud	d1_use_morn	d1_use_aft	d1_use_eve	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa0	f_health_jikokoa1	f_health_work	f1_comment	d2_anychildren	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	d3_stop	d3_start	d3_amount	d3_taste	d3_process	d3_surprise	d3_like	d3_dislike	d3_duration	d3_dur_longer	d3_dur_shorter	d_ivself1	d_ivself2	d_ivself3	d_ivself4	d_ivself5	d_ivself6	d_ivself7	d_ivself8	d_ivself9	d_ivself10	d_ivself11	d_ivself12	d_ivself13	d_ivself14	d_ivself15	d_ivself16	d_ivself17	d_ivself18	d_ivself19	d_ivself20	d_ivself21	d_ivself22	d_ivothers1	d_ivothers2	d_ivothers3	d_ivothers4	d_ivothers5	d_ivothers6	d_ivothers7	d_ivothers8	d_ivothers9	d_ivothers10	d_ivothers11	d_ivothers12	d_ivothers13	d_ivothers14	d_ivothers15	d_ivothers16	d_ivothers17	d_ivothers18	d_ivothers19	d_ivothers20	d_ivothers21	d_ivothers22	g1a	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g2a	g2b	g2b2	g2c	g1g1	tasksv2	tasksv3	bucket_weight	bdmweekly	bdmmonthly	received_sms	nosms_select	nosms_select_1	nosms_select_2	nosms_select_3	nosms_select_4	nosms_select_5	nosms_select_6	nosms_select_97	nosms_select_99	nosms_newnum	nosms_why	sms_responded	sms_noairtime	purpose_1	purpose_yn	instanceid	formdef_version	key
"Jun 18, 2019 3:41:04 PM"	"Jun 18, 2019"	"ac:63:be:ca:8d:79"	2269	"5828aa9"	"5828aa9"	665	2627	0	2	2	1		0	100	100	300	700	""	800	0	0					0	0	1	0	0	0	0	0	""	1400	2800	1400			""			""					1	6	""									""				""																""				""				""										""				""			""									""																				60	30	120	1	1	2	2		500	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	3				500	20	4.5	4.5			1	""										""			"To understand the advantages of jikokoa compared to the traditional jikos"	1	"uuid:857bf951-e600-437c-988d-ab5943edfc40"	1906141438	"uuid:857bf951-e600-437c-988d-ab5943edfc40"
"Jun 18, 2019 3:41:05 PM"	"Jun 18, 2019"	"ac:63:be:ca:8d:79"	1838	"0897f55"	"0897f55"	2896	1021	1	2	2	1		200	200	200	200	1000	""	500	0	0													""				1	4	""			""					0		"1"	1	0	0	0	0	0	0	0	""	1000	1000	500	"1 5 12"	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	"Not yet used the jikokoa"		0		""	1	1	1	"2 4"	0	1	0	1	0	0	0	0	0	""				"Pay rent Save"	2	1	"1 3"	1	1	0	0	0	0	0	0	"None"	2															3	2	2	3	60	120	60	3	3	3		1	500	""	1	1	0	0	1	0	7	"No"	"No"	3	"No"	"No"	"No"	"Not yet used"	"No"	2			0	10	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	1	100	6000	2000	-88	-999	7	15	7	87	347	1	""										""			"To know the how much we spend on charcoal"	1	"uuid:b9046855-f77e-4b6d-a424-95a35f040e5d"	1906141438	"uuid:b9046855-f77e-4b6d-a424-95a35f040e5d"
"Jun 18, 2019 3:41:06 PM"	"Jun 18, 2019"	"ac:63:be:ca:8d:79"	2275	"d22dfzb"	"d22dfzb"	313	2587	0	2	2	1		300	300	350	950	2100	""	800	1	0	1				0	0	1	0	0	0	0	0	""	4200	8400	4200			""			""					1	6	""									""				""																""				""				""										""				""			""									""																				120	60	120	4	4	5	1		200	""	1	1	0	24	1	1	0	""	""		""	""	""	""	""				0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	520	2000	5000		6000	8	14.25	10			1	""										""			"Is to show how much you can save with jikokoa."	1	"uuid:889ee3ff-d1f2-43a5-9c07-843e02f77409"	1906141438	"uuid:889ee3ff-d1f2-43a5-9c07-843e02f77409"
"Jun 18, 2019 3:44:35 PM"	"Jun 18, 2019"	"8.68912E+14"	806	"27ac242"	"27ac242"	1250	2553	0	2	2	1		0	40	0	120	210	""	1500	0	0					0	0	1	0	0	0	0	0	""	240	480	240			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				0	0	4	3	3	2	1		200	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				1800	14	14.25	3			1	""										""			"Charcoal usage"	0	"uuid:bbf51ecb-59a6-4446-bd7c-eedc587692c0"	1906141438	"uuid:bbf51ecb-59a6-4446-bd7c-eedc587692c0"
"Jun 18, 2019 3:44:35 PM"	"Jun 18, 2019"	"8.68912E+14"	1680	"cac5ac7"	"cac5ac7"	2700	2680	1	1	1	1		0	150	80	310	520	""	2500	0	0													""				1	1	""			""					1	6	""									""	450	1000	850	"99"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Saves in mobile account"	900	0		""	1	0		""										""				"Added it into business"	4	2	"1 7"	1	0	0	0	0	1	0	0	"Nothing"	1															5	1	4	1	0	180	0	5	5	2		1	0	""	0	0	0	0				"No"	"Yes"	1	"No"	"Yes"	"No"	"Saves charcoal and it's faster"	"No"	2			0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	1	1000			5000	-999	10	9.5	1	185	741	1	""										""			"To know the number of people who uses jikokoa in our area"	0	"uuid:6dd46941-3ba5-4f35-a0da-22b3a791b63e"	1906141438	"uuid:6dd46941-3ba5-4f35-a0da-22b3a791b63e"
"Jun 18, 2019 3:44:36 PM"	"Jun 18, 2019"	"8.68912E+14"	1651	"3c4857a"	"3c4857a"	2500	1088	1	1	1	1		30	120	50	240	320	""	2500	0	0													""				1	2	""			""					1	3	""									""	490	800	450	"13"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"I spend it on buying my medicine"		0		""	1	0		""										""				"Spend it on charcoal"	4	1	"1 7"	1	0	0	0	0	1	0	0	"None"	1															5	1	4	1	120	120	180	4	4	3		1	200	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"Saves charcoal and has less smoke"	"None"	3		20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	7	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				200	13	18	1.4	92	370	1	""										""			"To monitor our economy"	0	"uuid:0c304d36-cf14-44e4-8adb-2ce58ad01008"	1906141438	"uuid:0c304d36-cf14-44e4-8adb-2ce58ad01008"
"Jun 18, 2019 3:44:37 PM"	"Jun 18, 2019"	"8.68912E+14"	1438	"7459404"	"7459404"	1750	1074	1	2	1	1		0	60	30	240	390	""	1750	0	0													""				1	1	""			""					1	6	""									""	600	2400	600	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Spend it on food"		0		""	0			""										""	1			"Spend it on rent"	4	1	"1 7"	1	0	0	0	0	1	0	0	"None"	1															3	1	4	1	90	90	120	5	5	4		1	300	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"Use less charcoal and it's faster"	"No"	2			0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	800				800	21	5	1.2	91	365	1	""										""			"It was all about healthy,environment and spending on charcoal"	0	"uuid:ba8454bf-0896-44d9-a037-111e26f3a105"	1906141438	"uuid:ba8454bf-0896-44d9-a037-111e26f3a105"
"Jun 18, 2019 3:50:33 PM"	"Jun 18, 2019"	"8.68912E+14"	1859	"293f9d1"	"293f9d1"	2500	1101	1	1	1	1		0	50	50	150	350	""	2500	0	0													""				1	1	""			""					0		"1"	1	0	0	0	0	0	0	0	""	1500	3000	1500	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"I am buying more food"		0		""	1	1	0	""										""				"Pay school fees"	4	2	"1 7"	1	0	0	0	0	1	0	0	"None"	1															3	1	4	2	0	40	60	4	4	2		3	0	""	1	0	0	0	1	0	0	"No"	"No"	3	"No"	"No"	"None"	"It saves time"	"None"	3		30	0	0	0	0	0	0	0	0	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	1	0			999	999	19	5	.9	85	340	0	"97"	0	0	0	0	0	0	1	0	0	"Her phone has broken down"	0		"To enlighten people on how to save on charcoal"	0	"uuid:9c7a70a9-db90-4624-a344-6bb4dae89b38"	1906141438	"uuid:9c7a70a9-db90-4624-a344-6bb4dae89b38"
"Jun 18, 2019 3:50:33 PM"	"Jun 18, 2019"	"8.68912E+14"	2129	"9d0bzd3"	"9d0bzd3"	3000	2579	1	2	2	1		0	0	0	0	0	""	2000	0	0													""				1	4	""			""					0		"1"	1	0	0	0	0	0	0	0	""	1200	1200	600	"99"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"She has not used jiko for the past one month hence saved the entire amount she would have used to buy charcoal"	2000	0		""	1	1	2	"4"	0	0	0	1	0	0	0	0	0	""				"Buy clothes"	4	2	"1"	1	0	0	0	0	0	0	0	"None"	1															3	1	4	1	0	0	45	4	4	4		2	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"It saves charcoal and time"	"None"	3		20	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	36	2000	24000		999	10	16	99	177	707	0	"97"	0	0	0	0	0	0	1	0	0	"She usually replies the text but get a message reminding her that she has not answered correctly.So she gave up"	1	0	"To sell Jikokoa"	0	"uuid:ab15ed37-f735-4658-b596-03316b5ab4cb"	1906141438	"uuid:ab15ed37-f735-4658-b596-03316b5ab4cb"
"Jun 18, 2019 3:50:34 PM"	"Jun 18, 2019"	"8.68912E+14"	1921	"23234c9"	"23234c9"	313	1197	0	0	0	1		0	60	60	180	420	""	300	0	0					0	0	1	0	0	0	0	0	""	900	1700	800			""			""					1	6	""									""				""																""				""				""										""				""			""									""																				0	0	60	4	5	1	1		0	""	1	0	0	0	1	0	3	""	""		""	""	""	""	""				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				999	5	30	8			1	""										""			"To know how many people use charcoal and the amount they use each day"	0	"uuid:4435842a-a658-49be-b844-6ad11c034168"	1906141438	"uuid:4435842a-a658-49be-b844-6ad11c034168"
"Jun 18, 2019 3:50:35 PM"	"Jun 18, 2019"	"8.68912E+14"	1742	"bf0cc3z"	"bf0cc3z"	1095	1003	1	0	0	1		80	80	80	240	560	""	1200	0	0													""				1	2	""			""					1	5	""									""	2400	5000	2400	"1 5 10"	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	"Buy food,personal ladies items and buy electricity tokens"		0		""	1	1	0	""										""				"Buy electricity tokens"	4	2	"1 5"	1	0	0	1	0	0	0	0	"None"	1															4	1	4	2	30	60	60	4	4	4		4	1000	""	1	0	0	0	0	0	0	"No"	"No"	3	"Yes"	"No"	"Yes,you control the amount of heat"	"Saves time"	"No"	3		30	0	0	0	0	8	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	1	13			88	999	20	4.5	2.9			1	""										""			"Why people dont buy jikokoa and to let people know the advantages of jikokoa"	0	"uuid:b2d519ca-179e-4089-8c25-1f5602b9ea29"	1906141438	"uuid:b2d519ca-179e-4089-8c25-1f5602b9ea29"
"Jun 18, 2019 3:54:07 PM"	"Jun 18, 2019"	"3.56213E+14"	1216	"17z7703"	"17z7703"	1875	1067	1	1	1	1		0	0	0	0	0	""	1000	1	1	3	0	1	0									""				1	4	""			""					0		"1"	1	0	0	0	0	0	0	0	""	0	0	1500	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"She has not used a jiko for the past one month"		0		""	1	1	0	""										""				"Stocking business"	3	4	"1"	1	0	0	0	0	0	0	0	"None"	1															3	1	3	1	0	0	0	1	1	1		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"0"	"No"	2			0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	50	2000	6000	800	500	18	8	0	91	363	1	""										""			"Saving money through using less charcoal"	1	"uuid:068e3fb0-ca81-4563-99aa-4ae05f363490"	1906141438	"uuid:068e3fb0-ca81-4563-99aa-4ae05f363490"
"Jun 18, 2019 3:54:08 PM"	"Jun 18, 2019"	"3.56213E+14"	945	"4183f04"	"4183f04"	1250	2669	0	2	2	1		0	60	80	120	520	""	1250	1	0	1				0	0	1	0	0	0	0	0	""	700	1800	900			""			""					0		"1 3"	1	0	1	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				180	120	240	1	1	1	1		0	""	1	0	0	0	1	0	0	""	""		""	""	""	""	""				0	0	5	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	0	2800	2000	0	0	14	12	2.5			1	""										""			"Education on importance of jikokoa"	1	"uuid:350ee6e8-401a-402b-a7a5-f00f06399e80"	1906141438	"uuid:350ee6e8-401a-402b-a7a5-f00f06399e80"
"Jun 18, 2019 3:54:09 PM"	"Jun 18, 2019"	"3.56213E+14"	3199	"98a4c67"	"98a4c67"	1900	1113	1	1	1	1		0	40	40	80	280	""	2000	1	0	1												""				1	1	""			""					0		"1"	1	0	0	0	0	0	0	0	""	1200	2400	1200	"2"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"		0		""	1	1	0	""										""				"I would have bought new clothes"	4	4	"1"	1	0	0	0	0	0	0	0	"None"	1															3	1	3	1	0	0	40	3	2	2		1	0	""	1	0	0	0	0	0	0	"No"	"No"	2	"No"	"No"	"No"	"Less charcoal"	"No"	3		10	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	44				0	20	7.5	1	95	378	1	""										""			"Giving jikokoa to save money"	1	"uuid:fd174221-eedf-47c3-8d10-df20232fe84d"	1906141438	"uuid:fd174221-eedf-47c3-8d10-df20232fe84d"
"Jun 18, 2019 3:57:29 PM"	"Jun 18, 2019"	"3.5642E+14"	780	"d78582z"	"d78582z"	1255	2678	0	1	1	1		0	0	0	100	400	""	1255	0	0					0	0	1	0	0	0	0	0	""	150	1200	600			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				0	0	3	4	4	4	2		100	""	1	1	1	3	0	0	0	""	""		""	""	""	""	""				0	2	5	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	450	280	5600		500	15	13	4			1	""										""			"To compare benefits of using traditional jiko and jikokoa"	1	"uuid:a9511ec5-e1e4-4567-8188-98423e6ea190"	1906141438	"uuid:a9511ec5-e1e4-4567-8188-98423e6ea190"
"Jun 18, 2019 3:57:29 PM"	"Jun 18, 2019"	"3.5642E+14"	1179	"383d6fz"	"383d6fz"	2663	384	1	0	0	1		0	100	80	280	560	""	1350	0	0													""				1	1	""			""					1	6	""									""	1400	2800	1400	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Used in business"		0		""	1	1	0	""										""				"I would have used it in my business"	2	3	"1 7 99"	1	0	0	0	0	1	0	1	"None"	1															4	1	4	1	0	0	120	4	4	2		2	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"Yes"	"Yes"	"It saves a lot of charcoal"	"It saves charcoal hence saves money"	"No"	3		30	0	0	0	2	4	4	5	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	1200	1000	10000	3000	2500	16	11.75	2			1	""										""			"Usage of charcoal in households"	1	"uuid:7b1df2ee-2c4f-4159-b6fa-43dff544f154"	1906141438	"uuid:7b1df2ee-2c4f-4159-b6fa-43dff544f154"
"Jun 18, 2019 3:57:30 PM"	"Jun 18, 2019"	"3.5642E+14"	1477	"f36z0f3"	"f36z0f3"	5000	1090	1	2	2	1		10	0	0	80	150	"Hasnt been in Nairobi for the last 3 days, she came back yesterday"	3000	0	0													""				1	1	""			""					0		"1"	1	0	0	0	0	0	0	0	""	1120	2240	1120	"2"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Been able to buy food for family"		0		""	0			""										""	2			"Would have used to buy charcoal"	2	2	"1"	1	0	0	0	0	0	0	0	"None"	1															5	1	4	1	2	2	2	5	5	3		2	0	""	1	1	0	1	0	0	0	"No"	"Yes"	1	"Yes"	"Yes"	"It can be used the whole day with very little charcoal"	"It is easy to light, food tastes better because it doesn't emit more smoke"	"No"	3		30	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	280	600	6000		500	23	3	1	93	371	1	""										""			"To help households save on charcoal"	0	"uuid:7f4c70f9-73b8-472e-8f41-478284ee294c"	1906141438	"uuid:7f4c70f9-73b8-472e-8f41-478284ee294c"
"Jun 18, 2019 4:07:21 PM"	"Jun 18, 2019"	"3.56213E+14"	2766	"0zd416c"	"0zd416c"	1349	1140	1	1	1	1		30	100	100	300	700	"Spends 100 Bob daily"	1400	0	0													""				1	1	""			""					1	6	""									"Save for Around 5 months"	1500	4500	2000	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"She also spend money in buying water"		0		""	1	0		""										""				"Paid fees for my child"	2	2	"1 7"	1	0	0	0	0	1	0	0	"It can burn you if not careful you should hold only the handles"	2															4	1	3	1	30	45	60	4	4	4		2	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"A little bit more"	"No"	"It only that it cooks very fast"	"Cooks fast therefore it saves time"	"None"	3		15	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	3	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	3000	800	2000	0	1800	6	24.25	4.2	97	388	1	""										""			"About to charcoal spending and jikokoa"	1	"uuid:69b67608-d40b-473a-8a91-5c710f4d48fe"	1906141438	"uuid:69b67608-d40b-473a-8a91-5c710f4d48fe"
"Jun 18, 2019 4:07:23 PM"	"Jun 18, 2019"	"3.56213E+14"	2456	"501b2z0"	"501b2z0"	1395	1069	1	2	2	1		30	60	30	90	270	""	1500	0	0													""				1	2	""			""					1	6	""									"6 months"	1160	2320	1160	"1 12"	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Household expenses like food"		0		""	1	0		""										""				"Add more stock"	4	2	"1 5 7"	1	0	0	1	0	1	0	0	"None"	1															4	1	4	1	240	0	120	4	4	5		1	100	"She feels better and therefore her income has increased with at least 100"	1	0	0	0	0	0	0	"No"	"Yes like chapati"	3	"Much more"	"No, its the same"	"Its saves on time"	"Its beautiful and uses less charcoal"	"None"	3		30	0	0	0	0	5	5	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"2 3"	0	1	1	0	1	0	10700	20000	0	700	5	21	.5	91	363	1	""										""			"It relates to jikokoa"	1	"uuid:64e1b5a3-af23-46e8-98a9-968e8d452b22"	1906141438	"uuid:64e1b5a3-af23-46e8-98a9-968e8d452b22"
"Jun 18, 2019 4:07:24 PM"	"Jun 18, 2019"	"3.56213E+14"	1948	"97z1386"	"97z1386"	3750	1076	1	1	1	1		0	60	60	180	420	"Daily she uses 60 Bob on charcoal"	1000	0	0													""				1	1	""			""					1	6	""									"Save for at least 6 months"	500	2500	1680	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Save until its enough capital to start up a business"		0		""	1	0		""										""				"Start a business"	4	2	"1"	1	0	0	0	0	0	0	0	"None"	1															5	1	4	1	0	0	120	1	1	1		1	0	"Has remained the same"	1	0	0	0	0	0	0	"No"	"No"	3	"Yes, taste better"	"No"	"No"	"Save money"	"None"	2			0	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	1	0			0	700	8	10.5	1	91	366	1	""										""			"Research about jikokoa"	1	"uuid:e474a30a-d199-4045-9844-2e976848546b"	1906141438	"uuid:e474a30a-d199-4045-9844-2e976848546b"
"Jun 18, 2019 4:09:14 PM"	"Jun 18, 2019"	"3.56213E+14"	1846	"4156czc"	"4156czc"	2000	2571	0	2	2	1		200	100	200	500	600	""	2000	1	1	2	1	3	0	0	0	1	0	0	0	0	0	""	600	2000	800			""			""					1	6	""									"When she gets the money but she is not sure when this will be"				""																""				""				""										""				""			""									""																				60	120	180	5	5	5	2		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	31				0	19	7	4.5			1	""										""			"Promotion of jiko okoa"	1	"uuid:4880ab76-e06c-4b51-b54b-c39e9e3ebf96"	1906141438	"uuid:4880ab76-e06c-4b51-b54b-c39e9e3ebf96"
"Jun 18, 2019 4:09:14 PM"	"Jun 18, 2019"	"3.56213E+14"	2311	"3db04cz"	"3db04cz"	0	1120	0	0	0	1		0	0	50	50	150	""	0	0	0					0	0	1	0	0	0	0	0	""	400	400	400			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				20	30	45	4	4	4	2		0	"She is not involved in any income generating activity"	1	1	0	0	1	0	0	""	""		""	""	""	""	""				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	0	500	20000		4000	9	13.5	.6			1	""										""			"Study on how people consume charcoal and the effects on health"	0	"uuid:ab7168b8-da84-4705-8c60-b2577c3865a2"	1906141438	"uuid:ab7168b8-da84-4705-8c60-b2577c3865a2"
"Jun 18, 2019 4:09:15 PM"	"Jun 18, 2019"	"3.56213E+14"	1546	"0dd5a8c"	"0dd5a8c"	5000	1072	1	2	2	1		0	0	0	0	0	"she has been away"	5000	1	0	1												""				1	4	""			""					1	5	""									"She would save to have the money and buy from the supermarket around(muindi mweusi supermarkets)"	2800	2800	350	"5 99"	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	"She has saved in her mpesa account"	2800	0		""	1	0		""										""				"Buy charcoal and food"	1	2	"1 3 4 7"	1	1	1	0	0	1	0	0	"May someone can steal incase of break in by burglars"	1															3	1	4	1	0	0	0	5	4	4		2	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No yet used her jiko okoa to make the comaparison"	"No"	"Not yet used her stove"	"She has not used it for cooking since she made the purchase"	"No"	2			0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	560				0	17	10.5	0	91	364	1	""										""			"The I'm was to let consumers know how to save charcoal and money using cheap unknown solutions"	0	"uuid:cebbffcc-ba58-47fd-a760-1499096941cb"	1906141438	"uuid:cebbffcc-ba58-47fd-a760-1499096941cb"
